txn_id,txn_datetime,outlet_id,daypart,category,items,amount_sgd,payment_method
T502349,2025-06-21 09:50,OUT-02,Morning,Pastry,1,5.57,PayNow
T504580,2025-06-21 09:50,OUT-04,Morning,Pastry,1,6.05,Wallet
T502371,2025-06-21 09:50,OUT-02,Morning,Coffee,1,5.19,Cash
T502398,2025-06-21 09:52,OUT-02,Morning,Coffee,1,6.14,PayNow
T502348,2025-06-21 09:52,OUT-02,Morning,Coffee,1,6.75,Cash
T501366,2025-06-21 09:53,OUT-01,Morning,Pastry,1,5.97,Card
T503592,2025-06-21 09:53,OUT-03,Morning,Coffee,1,6.62,PayNow
T502392,2025-06-21 09:54,OUT-02,Morning,Food,1,16.51,Card
T503599,2025-06-21 09:54,OUT-03,Morning,Coffee,1,6.21,Card
T504565,2025-06-21 09:56,OUT-04,Morning,Coffee,1,6.99,Card
T502379,2025-06-21 09:58,OUT-02,Morning,Coffee,1,4.03,Wallet
T504595,2025-06-21 09:58,OUT-04,Morning,Coffee,1,6.85,PayNow
T501368,2025-06-21 09:58,OUT-01,Morning,Coffee,1,6.13,Card
T502364,2025-06-21 10:00,OUT-02,Morning,Coffee,1,7.84,Card
T504612,2025-06-21 10:00,OUT-04,Morning,Coffee,1,6.48,PayNow
T502368,2025-06-21 10:01,OUT-02,Morning,Pastry,1,6.28,PayNow
T501346,2025-06-21 10:02,OUT-01,Morning,Tea,1,5.66,Card
T503574,2025-06-21 10:03,OUT-03,Morning,Pastry,1,4.63,Card
T503597,2025-06-21 10:03,OUT-03,Morning,Coffee,1,9.07,Card
T502353,2025-06-21 10:04,OUT-02,Morning,Coffee,1,6.2,Card
T502391,2025-06-21 10:04,OUT-02,Morning,Coffee,1,6.57,Card
T502338,2025-06-21 10:05,OUT-02,Morning,Coffee,1,6.75,Card
T503585,2025-06-21 10:05,OUT-03,Morning,Coffee,1,7.7,Wallet
T502406,2025-06-21 10:06,OUT-02,Morning,Coffee,1,5.32,Card
T501373,2025-06-21 10:07,OUT-01,Morning,Coffee,1,5.94,Card
T502358,2025-06-21 10:07,OUT-02,Morning,Coffee,1,6.33,PayNow
T501372,2025-06-21 10:07,OUT-01,Morning,Coffee,1,6.18,PayNow
T501312,2025-06-21 10:08,OUT-01,Morning,Coffee,1,6.07,Card
T504551,2025-06-21 10:08,OUT-04,Morning,Coffee,1,5.96,Card
T501354,2025-06-21 10:08,OUT-01,Morning,Tea,1,6.22,Card
T502380,2025-06-21 10:09,OUT-02,Morning,Coffee,1,6.6,Card
T502343,2025-06-21 10:10,OUT-02,Morning,Coffee,1,5.61,Cash
T501349,2025-06-21 10:10,OUT-01,Morning,Coffee,1,6.41,Card
T504605,2025-06-21 10:10,OUT-04,Morning,Coffee,1,6.02,Wallet
T501355,2025-06-21 10:11,OUT-01,Morning,Pastry,1,6.26,PayNow
T502325,2025-06-21 10:12,OUT-02,Morning,Coffee,1,6.5,Cash
T501347,2025-06-21 10:14,OUT-01,Morning,Coffee,1,5.07,PayNow
T501327,2025-06-21 10:14,OUT-01,Morning,Coffee,1,6.73,PayNow
T502345,2025-06-21 10:18,OUT-02,Morning,Coffee,1,5.31,Wallet
T501331,2025-06-21 10:18,OUT-01,Morning,Tea,1,4.53,PayNow
T501338,2025-06-21 10:18,OUT-01,Morning,Pastry,1,6.58,Wallet
T502393,2025-06-21 10:19,OUT-02,Morning,Coffee,1,3.59,PayNow
T502375,2025-06-21 10:19,OUT-02,Morning,Coffee,1,5.45,Wallet
T504571,2025-06-21 10:19,OUT-04,Morning,Coffee,1,6.23,Wallet
T502408,2025-06-21 10:20,OUT-02,Morning,Food,1,12.67,Card
T503611,2025-06-21 10:22,OUT-03,Morning,Tea,1,5.48,Card
T502341,2025-06-21 10:23,OUT-02,Morning,Tea,1,4.11,Card
T502385,2025-06-21 10:24,OUT-02,Morning,Coffee,1,4.89,PayNow
T503580,2025-06-21 10:26,OUT-03,Morning,Coffee,1,5.39,PayNow
T504556,2025-06-21 10:28,OUT-04,Morning,Coffee,1,4.59,Card
T504578,2025-06-21 10:28,OUT-04,Morning,Coffee,1,5.62,Card
T503590,2025-06-21 10:30,OUT-03,Morning,Coffee,1,7.2,PayNow
T501362,2025-06-21 10:30,OUT-01,Morning,Coffee,1,6.88,Card
T504621,2025-06-21 10:31,OUT-04,Morning,Coffee,1,5.64,Card
T504553,2025-06-21 10:32,OUT-04,Morning,Coffee,1,7.22,Cash
T504607,2025-06-21 10:35,OUT-04,Morning,Beans (retail),1,24.09,PayNow
T502381,2025-06-21 10:35,OUT-02,Morning,Food,1,11.69,Cash
T502319,2025-06-21 10:35,OUT-02,Morning,Coffee,1,5.58,PayNow
T502378,2025-06-21 10:36,OUT-02,Morning,Coffee,1,5.62,PayNow
T501352,2025-06-21 10:36,OUT-01,Morning,Coffee,1,6.83,PayNow
T503603,2025-06-21 10:36,OUT-03,Morning,Coffee,1,4.54,Cash
T504604,2025-06-21 10:37,OUT-04,Morning,Coffee,1,5.13,Wallet
T501358,2025-06-21 10:37,OUT-01,Morning,Coffee,1,6.49,Card
T502405,2025-06-21 10:38,OUT-02,Morning,Pastry,1,5.63,Card
T503612,2025-06-21 10:40,OUT-03,Morning,Beans (retail),1,17.18,Card
T502373,2025-06-21 10:41,OUT-02,Morning,Pastry,1,4.79,Wallet
T501353,2025-06-21 10:41,OUT-01,Morning,Coffee,1,6.11,Card
T503615,2025-06-21 10:42,OUT-03,Morning,Tea,1,6.07,PayNow
T501311,2025-06-21 10:43,OUT-01,Morning,Coffee,1,4.58,Wallet
T501334,2025-06-21 10:43,OUT-01,Morning,Tea,1,4.05,Card
T501320,2025-06-21 10:44,OUT-01,Morning,Coffee,1,4.24,Card
T504583,2025-06-21 10:46,OUT-04,Morning,Coffee,1,6.27,Card
T501364,2025-06-21 10:47,OUT-01,Morning,Coffee,1,5.81,Card
T502376,2025-06-21 10:48,OUT-02,Morning,Tea,1,5.01,PayNow
T503584,2025-06-21 10:50,OUT-03,Morning,Coffee,1,7.12,Wallet
T502367,2025-06-21 10:52,OUT-02,Morning,Coffee,1,6.39,PayNow
T504561,2025-06-21 10:52,OUT-04,Morning,Pastry,1,4.42,Card
T501313,2025-06-21 10:54,OUT-01,Morning,Pastry,1,5.36,Card
T501309,2025-06-21 10:54,OUT-01,Morning,Coffee,1,7.39,Cash
T503568,2025-06-21 10:55,OUT-03,Morning,Coffee,1,5.36,Cash
T501326,2025-06-21 10:55,OUT-01,Morning,Coffee,1,7.05,Cash
T501370,2025-06-21 10:56,OUT-01,Morning,Coffee,1,6.35,PayNow
T501374,2025-06-21 10:56,OUT-01,Morning,Coffee,1,5.22,Card
T501342,2025-06-21 10:57,OUT-01,Morning,Coffee,1,5.93,PayNow
T504618,2025-06-21 10:57,OUT-04,Morning,Pastry,1,5.73,PayNow
T502363,2025-06-21 10:58,OUT-02,Morning,Coffee,1,4.82,PayNow
T501365,2025-06-21 10:58,OUT-01,Morning,Tea,1,5.89,Card
T502403,2025-06-21 10:58,OUT-02,Morning,Coffee,1,5.7,Wallet
T501371,2025-06-21 10:58,OUT-01,Morning,Coffee,1,6.3,Card
T504591,2025-06-21 10:59,OUT-04,Morning,Pastry,1,5.31,Cash
T502360,2025-06-21 10:59,OUT-02,Morning,Coffee,1,5.44,Card
T504624,2025-06-21 11:00,OUT-04,Midday,Beans (retail),1,14.8,PayNow
T501395,2025-06-21 11:00,OUT-01,Midday,Food,1,17.7,Cash
T504671,2025-06-21 11:00,OUT-04,Midday,Food,1,10.73,PayNow
T504634,2025-06-21 11:01,OUT-04,Midday,Food,1,12.16,Cash
T504632,2025-06-21 11:01,OUT-04,Midday,Food,1,12.56,PayNow
T501392,2025-06-21 11:03,OUT-01,Midday,Food,1,13.93,PayNow
T502428,2025-06-21 11:04,OUT-02,Midday,Food,1,14.34,Card
T501393,2025-06-21 11:04,OUT-01,Midday,Food,1,11.99,Wallet
T501386,2025-06-21 11:10,OUT-01,Midday,Coffee,1,5.06,Wallet
T502464,2025-06-21 11:11,OUT-02,Midday,Food,1,10.67,PayNow
T503631,2025-06-21 11:11,OUT-03,Midday,Coffee,1,5.54,Cash
T502444,2025-06-21 11:13,OUT-02,Midday,Beans (retail),1,24.85,PayNow
T503630,2025-06-21 11:14,OUT-03,Midday,Food,1,16.85,Cash
T502477,2025-06-21 11:15,OUT-02,Midday,Food,1,17.07,Card
T504679,2025-06-21 11:15,OUT-04,Midday,Food,1,16.66,Wallet
T502461,2025-06-21 11:18,OUT-02,Midday,Tea,1,5.42,Card
T504629,2025-06-21 11:19,OUT-04,Midday,Coffee,1,5.78,Card
T502493,2025-06-21 11:20,OUT-02,Midday,Coffee,1,5.86,PayNow
T502469,2025-06-21 11:20,OUT-02,Midday,Food,1,16.79,Card
T503644,2025-06-21 11:21,OUT-03,Midday,Food,1,9.0,Wallet
T502421,2025-06-21 11:23,OUT-02,Midday,Food,1,18.21,Card
T501384,2025-06-21 11:23,OUT-01,Midday,Coffee,1,6.84,Card
T501377,2025-06-21 11:25,OUT-01,Midday,Food,1,18.11,PayNow
T504641,2025-06-21 11:26,OUT-04,Midday,Food,1,14.09,PayNow
T501387,2025-06-21 11:26,OUT-01,Midday,Tea,1,5.07,PayNow
T502457,2025-06-21 11:28,OUT-02,Midday,Coffee,1,5.4,Cash
T502478,2025-06-21 11:29,OUT-02,Midday,Coffee,1,6.37,PayNow
T504637,2025-06-21 11:30,OUT-04,Midday,Food,1,12.55,Card
T504669,2025-06-21 11:30,OUT-04,Midday,Food,1,12.08,Card
T504655,2025-06-21 11:31,OUT-04,Midday,Coffee,1,5.65,PayNow
T502411,2025-06-21 11:33,OUT-02,Midday,Coffee,1,6.85,Wallet
T501375,2025-06-21 11:33,OUT-01,Midday,Food,1,10.0,PayNow
T502451,2025-06-21 11:34,OUT-02,Midday,Coffee,1,5.55,Card
T504670,2025-06-21 11:34,OUT-04,Midday,Food,1,11.09,Wallet
T502475,2025-06-21 11:36,OUT-02,Midday,Coffee,1,5.19,Card
T503619,2025-06-21 11:36,OUT-03,Midday,Food,1,12.55,PayNow
T504626,2025-06-21 11:42,OUT-04,Midday,Food,1,12.11,PayNow
T504647,2025-06-21 11:42,OUT-04,Midday,Tea,1,3.53,PayNow
T502480,2025-06-21 11:42,OUT-02,Midday,Coffee,1,5.7,PayNow
T504675,2025-06-21 11:43,OUT-04,Midday,Food,1,14.56,Cash
T504636,2025-06-21 11:44,OUT-04,Midday,Food,1,8.76,PayNow
T502448,2025-06-21 11:45,OUT-02,Midday,Tea,1,4.41,PayNow
T502453,2025-06-21 11:46,OUT-02,Midday,Pastry,1,5.74,Cash
T502460,2025-06-21 11:47,OUT-02,Midday,Food,1,15.38,PayNow
T502473,2025-06-21 11:51,OUT-02,Midday,Food,1,13.42,Card
T502476,2025-06-21 11:52,OUT-02,Midday,Food,1,15.05,Cash
T504644,2025-06-21 11:53,OUT-04,Midday,Coffee,1,5.02,Card
T504663,2025-06-21 11:54,OUT-04,Midday,Beans (retail),1,21.71,Wallet
T502471,2025-06-21 11:54,OUT-02,Midday,Pastry,1,5.49,Card
T504652,2025-06-21 11:55,OUT-04,Midday,Pastry,1,4.26,PayNow
T502436,2025-06-21 11:56,OUT-02,Midday,Coffee,1,5.31,PayNow
T503639,2025-06-21 11:57,OUT-03,Midday,Tea,1,5.61,Cash
T503621,2025-06-21 12:01,OUT-03,Midday,Tea,1,6.06,Cash
T504654,2025-06-21 12:01,OUT-04,Midday,Coffee,1,5.62,Cash
T503623,2025-06-21 12:01,OUT-03,Midday,Pastry,1,3.92,PayNow
T502449,2025-06-21 12:07,OUT-02,Midday,Food,1,19.39,PayNow
T502450,2025-06-21 12:07,OUT-02,Midday,Beans (retail),1,20.81,PayNow
T503624,2025-06-21 12:08,OUT-03,Midday,Pastry,1,5.06,Card
T502482,2025-06-21 12:10,OUT-02,Midday,Food,1,15.47,Cash
T504664,2025-06-21 12:10,OUT-04,Midday,Food,1,15.97,PayNow
T503637,2025-06-21 12:16,OUT-03,Midday,Food,1,15.73,PayNow
T502447,2025-06-21 12:17,OUT-02,Midday,Food,1,15.95,Card
T501383,2025-06-21 12:19,OUT-01,Midday,Tea,1,4.27,Card
T504651,2025-06-21 12:19,OUT-04,Midday,Food,1,11.29,Card
T502439,2025-06-21 12:20,OUT-02,Midday,Food,1,19.28,Card
T502491,2025-06-21 12:22,OUT-02,Midday,Tea,1,4.64,PayNow
T503640,2025-06-21 12:22,OUT-03,Midday,Coffee,1,7.36,Card
T501391,2025-06-21 12:24,OUT-01,Midday,Coffee,1,6.7,Card
T504658,2025-06-21 12:25,OUT-04,Midday,Food,1,11.37,Card
T504630,2025-06-21 12:26,OUT-04,Midday,Coffee,1,4.44,PayNow
T502420,2025-06-21 12:27,OUT-02,Midday,Food,1,11.21,Wallet
T504628,2025-06-21 12:30,OUT-04,Midday,Coffee,1,5.84,PayNow
T504627,2025-06-21 12:30,OUT-04,Midday,Tea,1,4.32,PayNow
T504642,2025-06-21 12:30,OUT-04,Midday,Coffee,1,5.03,PayNow
T502430,2025-06-21 12:31,OUT-02,Midday,Food,1,14.87,Card
T502459,2025-06-21 12:31,OUT-02,Midday,Coffee,1,6.42,Wallet
T503629,2025-06-21 12:32,OUT-03,Midday,Food,1,13.23,PayNow
T504645,2025-06-21 12:34,OUT-04,Midday,Pastry,1,4.27,Card
T502485,2025-06-21 12:35,OUT-02,Midday,Food,1,16.31,Card
T502486,2025-06-21 12:35,OUT-02,Midday,Pastry,1,4.03,Cash
T502433,2025-06-21 12:37,OUT-02,Midday,Coffee,1,6.27,PayNow
T501396,2025-06-21 12:38,OUT-01,Midday,Food,1,13.5,PayNow
T504660,2025-06-21 12:38,OUT-04,Midday,Coffee,1,5.46,Card
T504646,2025-06-21 12:41,OUT-04,Midday,Food,1,13.77,PayNow
T501379,2025-06-21 12:41,OUT-01,Midday,Food,1,9.65,PayNow
T504661,2025-06-21 12:41,OUT-04,Midday,Beans (retail),1,20.13,Card
T502441,2025-06-21 12:42,OUT-02,Midday,Food,1,15.53,Wallet
T504672,2025-06-21 12:43,OUT-04,Midday,Food,1,12.31,Card
T503642,2025-06-21 12:44,OUT-03,Midday,Pastry,1,3.35,Wallet
T502488,2025-06-21 12:46,OUT-02,Midday,Food,1,17.01,Cash
T504638,2025-06-21 12:48,OUT-04,Midday,Food,1,10.0,Card
T502434,2025-06-21 12:48,OUT-02,Midday,Food,1,10.36,Wallet
T502487,2025-06-21 12:49,OUT-02,Midday,Food,1,10.65,Card
T502427,2025-06-21 12:49,OUT-02,Midday,Food,1,7.69,Wallet
T503638,2025-06-21 12:50,OUT-03,Midday,Coffee,1,6.96,Card
T502437,2025-06-21 12:50,OUT-02,Midday,Food,1,11.65,Card
T502465,2025-06-21 12:50,OUT-02,Midday,Food,1,12.63,Card
T502440,2025-06-21 12:54,OUT-02,Midday,Coffee,1,7.33,PayNow
T502474,2025-06-21 12:55,OUT-02,Midday,Coffee,1,5.18,PayNow
T502426,2025-06-21 12:57,OUT-02,Midday,Tea,1,4.06,PayNow
T504677,2025-06-21 13:01,OUT-04,Midday,Coffee,1,6.37,Card
T501380,2025-06-21 13:02,OUT-01,Midday,Food,1,14.98,Wallet
T504678,2025-06-21 13:05,OUT-04,Midday,Food,1,11.67,Card
T504639,2025-06-21 13:06,OUT-04,Midday,Pastry,1,4.64,Card
T501390,2025-06-21 13:07,OUT-01,Midday,Food,1,12.46,Cash
T502496,2025-06-21 13:08,OUT-02,Midday,Food,1,11.48,Card
T502481,2025-06-21 13:08,OUT-02,Midday,Pastry,1,4.75,Card
T504643,2025-06-21 13:10,OUT-04,Midday,Food,1,9.85,Card
T501397,2025-06-21 13:11,OUT-01,Midday,Food,1,15.8,Card
T502470,2025-06-21 13:14,OUT-02,Midday,Coffee,1,6.38,Card
T503625,2025-06-21 13:16,OUT-03,Midday,Food,1,16.82,Wallet
T501385,2025-06-21 13:17,OUT-01,Midday,Tea,1,5.26,Cash
T503628,2025-06-21 13:17,OUT-03,Midday,Coffee,1,6.1,PayNow
T502410,2025-06-21 13:18,OUT-02,Midday,Food,1,14.54,PayNow
T504659,2025-06-21 13:19,OUT-04,Midday,Coffee,1,4.74,Card
T502412,2025-06-21 13:21,OUT-02,Midday,Food,1,10.4,Cash
T502424,2025-06-21 13:21,OUT-02,Midday,Tea,1,6.29,Cash
T504676,2025-06-21 13:22,OUT-04,Midday,Food,1,9.96,Card
T501382,2025-06-21 13:24,OUT-01,Midday,Coffee,1,4.93,PayNow
T503635,2025-06-21 13:26,OUT-03,Midday,Coffee,1,6.71,Card
T504625,2025-06-21 13:26,OUT-04,Midday,Beans (retail),1,16.01,Card
T502418,2025-06-21 13:27,OUT-02,Midday,Food,1,9.48,Cash
T502409,2025-06-21 13:28,OUT-02,Midday,Coffee,1,6.26,Card
T502495,2025-06-21 13:29,OUT-02,Midday,Coffee,1,7.53,Card
T504682,2025-06-21 13:29,OUT-04,Midday,Food,1,6.04,Card
T504665,2025-06-21 13:30,OUT-04,Midday,Food,1,9.99,Card
T502413,2025-06-21 13:30,OUT-02,Midday,Food,1,18.67,Card
T504649,2025-06-21 13:31,OUT-04,Midday,Food,1,11.27,Card
T501398,2025-06-21 13:32,OUT-01,Midday,Coffee,1,6.87,PayNow
T501389,2025-06-21 13:32,OUT-01,Midday,Beans (retail),1,29.73,Cash
T504666,2025-06-21 13:33,OUT-04,Midday,Coffee,1,5.2,Cash
T502462,2025-06-21 13:33,OUT-02,Midday,Food,1,16.21,PayNow
T502489,2025-06-21 13:35,OUT-02,Midday,Tea,1,6.29,Card
T502455,2025-06-21 13:36,OUT-02,Midday,Tea,1,5.59,PayNow
T501378,2025-06-21 13:37,OUT-01,Midday,Food,1,14.27,Wallet
T504657,2025-06-21 13:38,OUT-04,Midday,Food,1,14.57,Card
T502429,2025-06-21 13:38,OUT-02,Midday,Pastry,1,5.71,PayNow
T502417,2025-06-21 13:39,OUT-02,Midday,Food,1,14.56,Card
T504673,2025-06-21 13:39,OUT-04,Midday,Coffee,1,4.53,PayNow
T502419,2025-06-21 13:40,OUT-02,Midday,Pastry,1,4.77,PayNow
T503641,2025-06-21 13:40,OUT-03,Midday,Coffee,1,7.09,PayNow
T503626,2025-06-21 13:44,OUT-03,Midday,Coffee,1,6.41,PayNow
T502483,2025-06-21 13:47,OUT-02,Midday,Food,1,18.4,PayNow
T503643,2025-06-21 13:51,OUT-03,Midday,Coffee,1,7.18,Card
T503634,2025-06-21 13:54,OUT-03,Midday,Food,1,10.31,Card
T502479,2025-06-21 13:54,OUT-02,Midday,Coffee,1,7.72,PayNow
T502467,2025-06-21 13:54,OUT-02,Midday,Food,1,9.94,Cash
T504653,2025-06-21 13:54,OUT-04,Midday,Coffee,1,4.28,Card
T502472,2025-06-21 13:55,OUT-02,Midday,Pastry,1,5.89,Cash
T502484,2025-06-21 13:56,OUT-02,Midday,Beans (retail),1,15.01,Card
T504648,2025-06-21 13:57,OUT-04,Midday,Food,1,12.27,Card
T502454,2025-06-21 13:57,OUT-02,Midday,Coffee,1,5.29,Card
T502443,2025-06-21 14:01,OUT-02,Midday,Food,1,8.83,Card
T502435,2025-06-21 14:04,OUT-02,Midday,Coffee,1,5.8,Wallet
T503627,2025-06-21 14:04,OUT-03,Midday,Pastry,1,4.97,Cash
T504650,2025-06-21 14:05,OUT-04,Midday,Coffee,1,4.72,PayNow
T504622,2025-06-21 14:08,OUT-04,Midday,Food,1,11.24,PayNow
T502492,2025-06-21 14:09,OUT-02,Midday,Pastry,1,5.82,PayNow
T504631,2025-06-21 14:11,OUT-04,Midday,Food,1,10.43,PayNow
T502416,2025-06-21 14:13,OUT-02,Midday,Food,1,15.24,PayNow
T503633,2025-06-21 14:14,OUT-03,Midday,Food,1,13.13,Wallet
T504635,2025-06-21 14:15,OUT-04,Midday,Food,1,12.43,Wallet
T503622,2025-06-21 14:21,OUT-03,Midday,Food,1,16.59,Wallet
T502468,2025-06-21 14:22,OUT-02,Midday,Pastry,1,3.83,Card
T504633,2025-06-21 14:22,OUT-04,Midday,Pastry,1,3.05,Card
T501388,2025-06-21 14:23,OUT-01,Midday,Coffee,1,5.65,PayNow
T504667,2025-06-21 14:23,OUT-04,Midday,Food,1,12.17,Card
T502446,2025-06-21 14:25,OUT-02,Midday,Coffee,1,6.11,PayNow
T502442,2025-06-21 14:27,OUT-02,Midday,Food,1,13.58,Card
T502432,2025-06-21 14:27,OUT-02,Midday,Food,1,16.06,Card
T503632,2025-06-21 14:28,OUT-03,Midday,Beans (retail),1,19.18,Cash
T502490,2025-06-21 14:29,OUT-02,Midday,Coffee,1,6.9,Cash
T502458,2025-06-21 14:30,OUT-02,Midday,Coffee,1,4.9,Card
T504656,2025-06-21 14:32,OUT-04,Midday,Food,1,13.22,Cash
T502452,2025-06-21 14:33,OUT-02,Midday,Beans (retail),1,12.8,PayNow
T502456,2025-06-21 14:34,OUT-02,Midday,Food,1,12.43,PayNow
T502463,2025-06-21 14:35,OUT-02,Midday,Food,1,11.62,Card
T502423,2025-06-21 14:36,OUT-02,Midday,Pastry,1,3.96,Wallet
T502425,2025-06-21 14:37,OUT-02,Midday,Food,1,17.84,Card
T502445,2025-06-21 14:38,OUT-02,Midday,Food,1,11.48,PayNow
T503620,2025-06-21 14:39,OUT-03,Midday,Food,1,15.05,Card
T501376,2025-06-21 14:41,OUT-01,Midday,Tea,1,4.53,Card
T504640,2025-06-21 14:41,OUT-04,Midday,Food,1,11.79,Cash
T502431,2025-06-21 14:42,OUT-02,Midday,Coffee,1,6.72,Card
T502438,2025-06-21 14:44,OUT-02,Midday,Tea,1,5.42,PayNow
T502494,2025-06-21 14:45,OUT-02,Midday,Food,1,14.76,Card
T502415,2025-06-21 14:46,OUT-02,Midday,Coffee,1,8.58,Card
T504680,2025-06-21 14:47,OUT-04,Midday,Pastry,1,4.9,Wallet
T504681,2025-06-21 14:48,OUT-04,Midday,Food,1,13.17,Card
T504674,2025-06-21 14:49,OUT-04,Midday,Food,1,13.23,Card
T502466,2025-06-21 14:51,OUT-02,Midday,Coffee,1,4.9,Card
T501394,2025-06-21 14:54,OUT-01,Midday,Food,1,14.7,PayNow
T504623,2025-06-21 14:54,OUT-04,Midday,Food,1,13.23,Card
T502422,2025-06-21 14:55,OUT-02,Midday,Food,1,13.83,Card
T504668,2025-06-21 14:56,OUT-04,Midday,Food,1,13.3,Card
T502414,2025-06-21 14:56,OUT-02,Midday,Food,1,9.68,PayNow
T501381,2025-06-21 14:57,OUT-01,Midday,Pastry,1,3.8,PayNow
T504662,2025-06-21 14:57,OUT-04,Midday,Coffee,1,4.14,Wallet
T503636,2025-06-21 14:58,OUT-03,Midday,Beans (retail),1,21.47,PayNow
T504695,2025-06-21 15:05,OUT-04,Evening,Coffee,1,7.2,Card
T502561,2025-06-21 15:05,OUT-02,Evening,Coffee,1,4.87,Card
T504736,2025-06-21 15:05,OUT-04,Evening,Coffee,1,8.12,Wallet
T502511,2025-06-21 15:09,OUT-02,Evening,Coffee,1,5.46,PayNow
T502562,2025-06-21 15:13,OUT-02,Evening,Pastry,1,5.17,PayNow
T502531,2025-06-21 15:14,OUT-02,Evening,Food,1,11.18,Wallet
T504710,2025-06-21 15:19,OUT-04,Evening,Tea,1,5.79,Card
T504739,2025-06-21 15:21,OUT-04,Evening,Food,1,14.45,Card
T502523,2025-06-21 15:28,OUT-02,Evening,Coffee,1,6.52,PayNow
T502528,2025-06-21 15:33,OUT-02,Evening,Food,1,10.35,Cash
T504725,2025-06-21 15:34,OUT-04,Evening,Pastry,1,5.35,Card
T503649,2025-06-21 15:49,OUT-03,Evening,Food,1,18.15,Card
T504688,2025-06-21 15:53,OUT-04,Evening,Coffee,1,5.65,Cash
T502545,2025-06-21 15:53,OUT-02,Evening,Coffee,1,6.5,Wallet
T504708,2025-06-21 15:56,OUT-04,Evening,Coffee,1,5.29,Wallet
T502514,2025-06-21 15:57,OUT-02,Evening,Food,1,12.01,PayNow
T504731,2025-06-21 15:58,OUT-04,Evening,Coffee,1,7.15,Wallet
T502525,2025-06-21 15:58,OUT-02,Evening,Beans (retail),1,22.43,Wallet
T504696,2025-06-21 15:59,OUT-04,Evening,Beans (retail),1,26.74,Card
T502509,2025-06-21 16:01,OUT-02,Evening,Coffee,1,6.68,Wallet
T504716,2025-06-21 16:01,OUT-04,Evening,Coffee,1,6.64,Card
T502553,2025-06-21 16:04,OUT-02,Evening,Food,1,16.6,Wallet
T502521,2025-06-21 16:09,OUT-02,Evening,Coffee,1,5.91,PayNow
T504690,2025-06-21 16:11,OUT-04,Evening,Coffee,1,7.41,PayNow
T504685,2025-06-21 16:18,OUT-04,Evening,Food,1,14.81,Cash
T504709,2025-06-21 16:23,OUT-04,Evening,Coffee,1,5.37,PayNow
T504689,2025-06-21 16:28,OUT-04,Evening,Pastry,1,5.49,PayNow
T502547,2025-06-21 16:29,OUT-02,Evening,Food,1,14.86,Card
T504701,2025-06-21 16:39,OUT-04,Evening,Tea,1,6.5,Card
T503650,2025-06-21 16:39,OUT-03,Evening,Coffee,1,3.89,Card
T502535,2025-06-21 16:41,OUT-02,Evening,Food,1,12.06,PayNow
T504714,2025-06-21 16:42,OUT-04,Evening,Food,1,19.16,Card
T504687,2025-06-21 16:44,OUT-04,Evening,Coffee,1,6.66,Wallet
T504718,2025-06-21 16:45,OUT-04,Evening,Pastry,1,5.88,Cash
T502512,2025-06-21 16:47,OUT-02,Evening,Tea,1,4.38,PayNow
T502526,2025-06-21 16:49,OUT-02,Evening,Beans (retail),1,17.66,PayNow
T502519,2025-06-21 16:52,OUT-02,Evening,Food,1,11.29,Card
T502558,2025-06-21 16:56,OUT-02,Evening,Food,1,9.65,Card
T502507,2025-06-21 17:00,OUT-02,Evening,Coffee,1,7.21,PayNow
T504686,2025-06-21 17:02,OUT-04,Evening,Beans (retail),1,18.58,Card
T503647,2025-06-21 17:03,OUT-03,Evening,Coffee,1,5.97,Wallet
T503654,2025-06-21 17:12,OUT-03,Evening,Coffee,1,6.16,Card
T504712,2025-06-21 17:12,OUT-04,Evening,Coffee,1,7.46,Wallet
T502551,2025-06-21 17:14,OUT-02,Evening,Coffee,1,5.32,Wallet
T504692,2025-06-21 17:17,OUT-04,Evening,Coffee,1,6.33,Card
T501408,2025-06-21 17:17,OUT-01,Evening,Coffee,1,7.57,Card
T502504,2025-06-21 17:22,OUT-02,Evening,Tea,1,4.56,Wallet
T502543,2025-06-21 17:22,OUT-02,Evening,Pastry,1,5.01,PayNow
T502513,2025-06-21 17:29,OUT-02,Evening,Pastry,1,3.33,PayNow
T504717,2025-06-21 17:34,OUT-04,Evening,Tea,1,3.06,PayNow
T502539,2025-06-21 17:35,OUT-02,Evening,Food,1,13.49,Card
T502544,2025-06-21 17:37,OUT-02,Evening,Food,1,9.11,Cash
T504707,2025-06-21 17:39,OUT-04,Evening,Coffee,1,7.28,PayNow
T504727,2025-06-21 17:41,OUT-04,Evening,Pastry,1,4.45,Card
T504719,2025-06-21 17:44,OUT-04,Evening,Pastry,1,5.3,Cash
T501399,2025-06-21 17:49,OUT-01,Evening,Coffee,1,7.69,Card
T504698,2025-06-21 17:50,OUT-04,Evening,Coffee,1,7.0,Card
T504735,2025-06-21 17:51,OUT-04,Evening,Food,1,18.07,Card
T502508,2025-06-21 17:53,OUT-02,Evening,Pastry,1,5.65,PayNow
T502534,2025-06-21 17:54,OUT-02,Evening,Tea,1,4.85,Card
T504715,2025-06-21 17:54,OUT-04,Evening,Coffee,1,6.63,Card
T504691,2025-06-21 18:01,OUT-04,Evening,Coffee,1,8.05,PayNow
T504700,2025-06-21 18:05,OUT-04,Evening,Coffee,1,6.33,PayNow
T502503,2025-06-21 18:07,OUT-02,Evening,Beans (retail),1,19.35,PayNow
